text,label
convert 45 degrees Fahrenheit to Celsius,unit_conversion
what is 10 liters in milliliters?,unit_conversion
convert 15 miles to kilometers,unit_conversion
how many feet are in 10 yards?,unit_conversion
convert 100 milliliters to cups,unit_conversion
what’s 70 pounds in kilograms?,unit_conversion
convert 1 mile to feet,unit_conversion
how many inches are in 2 meters?,unit_conversion
convert 5 liters to quarts,unit_conversion
what is 5 kilometers in miles?,unit_conversion
convert 25 kilograms to pounds,unit_conversion
how many ounces are in 3 pounds?,unit_conversion
convert 10 cups to milliliters,unit_conversion
how much is 50 kilometers in miles?,unit_conversion
convert 10 ounces to grams,unit_conversion
how many feet are in 3 miles?,unit_conversion
convert 500 milliliters to liters,unit_conversion
what is 32 degrees Fahrenheit in Celsius?,unit_conversion
convert 2 pounds to grams,unit_conversion
how many kilometers are in 3 miles?,unit_conversion
convert 100 millimeters to centimeters,unit_conversion
what is 40 miles per hour in kilometers per hour?,unit_conversion
convert 4 quarts to liters,unit_conversion
how many pounds are in 100 kilograms?,unit_conversion
convert 8 meters to feet,unit_conversion
what’s 37.5°C in Fahrenheit?,unit_conversion
convert 2 feet to centimeters,unit_conversion
how many milliliters are in 1 liter?,unit_conversion
convert 50 inches to centimeters,unit_conversion
what’s the equivalent of 150 kilometers in miles?,unit_conversion
convert 1 yard to meters,unit_conversion
how much is 2 gallons in liters?,unit_conversion
convert 25 miles to kilometers,unit_conversion
what’s 32 ounces in cups?,unit_conversion
convert 10 miles per hour to kilometers per hour,unit_conversion
how many grams are in 2 kilograms?,unit_conversion
convert 7 pounds to ounces,unit_conversion
what is 5 meters in feet?,unit_conversion
convert 4 liters to gallons,unit_conversion
how many inches are in 6 yards?,unit_conversion
convert 12 milliliters to liters,unit_conversion
what’s 120 pounds in kilograms?,unit_conversion
convert 25 kilometers to miles,unit_conversion
how many feet are in 2 meters?,unit_conversion
convert 50 milliliters to cups,unit_conversion
what is 1000 grams in kilograms?,unit_conversion
convert 5 kilometers per hour to miles per hour,unit_conversion
how many inches are in 4 feet?,unit_conversion
convert 30 ounces to grams,unit_conversion
what’s 200 miles in kilometers?,unit_conversion
convert 5 quarts to liters,unit_conversion
how many feet are in 2 yards?,unit_conversion
convert 1000 milliliters to cups,unit_conversion
what’s 50 kilometers in miles?,unit_conversion
convert 100 meters to yards,unit_conversion
what is 1 kilogram in pounds?,unit_conversion
convert 10 liters to gallons,unit_conversion
how much is 5 miles in kilometers?,unit_conversion
what would 10 miles be in kilometers?,unit_conversion
convert 30 feet to meters,unit_conversion
how many yards are in 100 meters?,unit_conversion
convert 60 Fahrenheit to Celsius,unit_conversion
what’s the equivalent of 100 grams in ounces?,unit_conversion
convert 50 kilograms to stones,unit_conversion
how much is 2 gallons in liters?,unit_conversion
convert 5 meters to yards,unit_conversion
what’s 30 kilometers in miles?,unit_conversion
convert 200 miles to kilometers,unit_conversion
how many ounces are in 5 pounds?,unit_conversion
convert 100 liters to gallons,unit_conversion
what is 15 pounds in kilograms?,unit_conversion
convert 2 inches to centimeters,unit_conversion
how many meters are in 100 feet?,unit_conversion
convert 25 miles to kilometers,unit_conversion
what’s 40 miles per hour in kilometers per hour?,unit_conversion
convert 10 liters to cubic inches,unit_conversion
how much is 1 foot in centimeters?,unit_conversion
convert 3 cups to liters,unit_conversion
what would 150 grams be in ounces?,unit_conversion
convert 100 yards to meters,unit_conversion
how many miles are in 150 kilometers?,unit_conversion
convert 10 inches to millimeters,unit_conversion
what is 30 degrees Celsius in Fahrenheit?,unit_conversion
convert 5 yards to meters,unit_conversion
how many kilometers are in 10 miles?,unit_conversion
convert 500 milliliters to ounces,unit_conversion
what’s the equivalent of 2 meters in feet?,unit_conversion
convert 3 kilograms to pounds,unit_conversion
how many feet are in 10 yards?,unit_conversion
convert 50 miles to kilometers,unit_conversion
what is 1 gallon in liters?,unit_conversion
convert 10 inches to feet,unit_conversion
how much is 100 kilometers in miles?,unit_conversion
convert 5 kilograms to grams,unit_conversion
what would 2 miles be in kilometers?,unit_conversion
convert 20 pounds to kilograms,unit_conversion
how many cups are in 1 liter?,unit_conversion
convert 50 centimeters to inches,unit_conversion
what’s 100 feet in meters?,unit_conversion
convert 10 kilometers to miles,unit_conversion
how many gallons are in 20 liters?,unit_conversion
convert 30 ounces to milliliters,unit_conversion
what would 2 quarts be in liters?,unit_conversion
convert 300 grams to ounces,unit_conversion
how much is 3 miles in kilometers?,unit_conversion
convert 20 square meters to square feet,unit_conversion
what’s the equivalent of 10 milliliters in teaspoons?,unit_conversion
convert 100 kilometers per hour to miles per hour,unit_conversion
how many feet are in 200 meters?,unit_conversion
convert 15 ounces to cups,unit_conversion
what is 10 pounds in grams?,unit_conversion
convert 2 liters to milliliters,unit_conversion
how many kilometers are in 5 miles?,unit_conversion
convert 10 feet to inches,unit_conversion
what would 50 milliliters be in teaspoons?,unit_conversion
convert 100 pounds to kilograms,unit_conversion
how many grams are in 1 ounce?,unit_conversion
convert 2 miles per hour to kilometers per hour,unit_conversion
what is 1000 milliliters in liters?,unit_conversion
convert 10 square feet to square meters,unit_conversion
how many teaspoons are in 1 tablespoon?,unit_conversion
convert 20 milliliters to teaspoons,unit_conversion
what would 5 kilometers be in miles?,unit_conversion
convert 1 stone to pounds,unit_conversion
how much is 500 milliliters in cups?,unit_conversion
convert 100 kilometers to meters,unit_conversion
what is 10 pounds in ounces?,unit_conversion
convert 3 liters to cups,unit_conversion
how many yards are in 100 feet?,unit_conversion
convert 25 grams to milligrams,unit_conversion
what would 30 miles per hour be in kilometers per hour?,unit_conversion
convert 5 quarts to gallons,unit_conversion
how many teaspoons are in 15 milliliters?,unit_conversion
